,일시,광진구오존,광진구미세먼지,동대문구오존,동대문구미세먼지,성동구오존,성동구미세먼지,중랑구오존,중랑구미세먼지,광진구유동인구,동대문구유동인구,성동구유동인구,중랑구유동인구,강수량,겨울기온,풍속,겨울체감,여름기온,습도,여름체감,가입 수,확진자
489,2019-05-05,0.037,66.0,0.056,59.0,0.026,63.0,0.046,58.0,404504.0,162380.0,214057.0,71307.0,0.0,0.0,0.0,0.0,26.2,20.2,23.2,8006.0,0.0
490,2019-05-06,0.035,33.0,0.048,25.0,0.048,34.0,0.04,24.0,407683.0,173355.0,231188.0,75207.0,0.0,9.8,24.8,6.7,18.4,25.7,16.9,8525.0,0.0
491,2019-05-07,0.032,48.0,0.045,39.0,0.039,48.0,0.036,37.0,493700.0,236619.0,426663.0,128283.0,0.0,8.9,6.5,8.1,21.9,21.6,19.6,3559.0,0.0
492,2019-05-08,0.042,57.0,0.061,44.0,0.055,57.0,0.05,44.0,487169.0,236138.0,429407.0,128279.0,0.0,0.0,0.0,0.0,21.1,35.2,20.2,3181.0,0.0
493,2019-05-09,0.037,50.0,0.053,38.0,0.048,51.0,0.043,40.0,509810.0,239072.0,431478.0,127928.0,0.0,0.0,0.0,0.0,22.9,22.0,20.5,3427.0,0.0
494,2019-05-10,0.035,60.0,0.033,44.0,0.045,63.0,0.039,48.0,561512.0,250556.0,444306.0,130532.0,0.0,0.0,0.0,0.0,26.7,30.4,24.9,4157.0,0.0
495,2019-05-11,0.026,71.0,0.04,54.0,0.032,71.0,0.037,54.0,485468.0,218021.0,307600.0,96461.0,0.0,0.0,0.0,0.0,28.0,30.8,26.1,7220.0,0.0
496,2019-05-12,0.042,60.0,0.057,47.0,0.059,55.0,0.052,47.0,392844.0,163264.0,216075.0,71338.0,0.0,0.0,0.0,0.0,28.8,26.9,26.4,7396.0,0.0
497,2019-05-13,0.03,65.0,0.037,48.0,0.04,61.0,0.039,48.0,476336.0,231530.0,415061.0,124083.0,0.0,0.0,0.0,0.0,22.7,34.8,21.6,3199.0,0.0
498,2019-05-14,0.036,47.0,0.048,34.0,0.045,47.0,0.045,37.0,492741.0,237651.0,430489.0,127690.0,0.0,0.0,0.0,0.0,26.8,28.7,24.8,3993.0,0.0
499,2019-05-15,0.033,80.0,0.048,57.0,0.042,75.0,0.043,59.0,525879.0,241650.0,430512.0,127752.0,0.0,0.0,0.0,0.0,27.8,28.6,25.7,3712.0,0.0
500,2019-05-16,0.038,72.0,0.05,54.0,0.047,70.0,0.049,53.0,514447.0,237812.0,428697.0,126877.0,0.0,0.0,0.0,0.0,29.9,30.1,27.8,3550.0,0.0
501,2019-05-17,0.029,56.0,0.044,43.0,0.04,56.0,0.043,42.0,537763.0,248071.0,437121.0,129001.0,0.0,0.0,0.0,0.0,28.3,33.7,26.8,3980.0,0.0
502,2019-05-18,0.037,29.0,0.042,22.0,0.049,28.0,0.042,20.0,485463.0,212994.0,300699.0,94657.0,0.0,0.0,0.0,0.0,25.9,40.3,25.2,6520.0,0.0
503,2019-05-19,0.023,15.0,0.023,12.0,0.032,15.0,0.026,10.0,310751.0,138482.0,194789.0,63523.0,22.0,0.0,0.0,0.0,21.1,92.2,24.3,1331.0,0.0
504,2019-05-20,0.031,40.0,0.033,28.0,0.037,38.0,0.031,26.0,483647.0,235788.0,420232.0,125363.0,8.7,0.0,0.0,0.0,20.0,91.5,23.2,3188.0,0.0
505,2019-05-21,0.041,58.0,0.049,43.0,0.05,57.0,0.044,41.0,489012.0,236615.0,426271.0,128071.0,0.0,0.0,0.0,0.0,23.1,31.1,21.7,3595.0,0.0
506,2019-05-22,0.053,60.0,0.065,45.0,0.067,59.0,0.058,44.0,489440.0,236885.0,430023.0,128407.0,0.0,0.0,0.0,0.0,26.3,22.6,23.6,3488.0,0.0
507,2019-05-23,0.05,74.0,0.068,60.0,0.072,77.0,0.061,57.0,496189.0,238894.0,427036.0,129314.0,0.0,0.0,0.0,0.0,28.8,28.2,26.6,3290.0,0.0
508,2019-05-24,0.059,96.0,0.079,71.0,0.079,91.0,0.073,69.0,535611.0,248091.0,436951.0,135096.0,0.0,0.0,0.0,0.0,33.2,30.7,31.0,3506.0,0.0
509,2019-05-25,0.05,92.0,0.067,64.0,0.069,85.0,0.057,68.0,475443.0,212920.0,312111.0,107635.0,0.0,0.0,0.0,0.0,27.6,30.3,25.7,5715.0,0.0
510,2019-05-26,0.041,42.0,0.05,33.0,0.056,39.0,0.05,31.0,370271.0,158257.0,215115.0,80437.0,0.0,0.0,0.0,0.0,30.7,26.5,28.1,6237.0,0.0
511,2019-05-27,0.031,24.0,0.034,18.0,0.04,23.0,0.034,17.0,451197.0,212053.0,403643.0,119954.0,7.1,0.0,0.0,0.0,19.6,94.0,22.9,1456.0,0.0
512,2019-05-28,0.033,23.0,0.04,17.0,0.04,24.0,0.036,14.0,487959.0,239864.0,424921.0,128232.0,0.0,0.0,0.0,0.0,24.5,27.0,22.5,3452.0,0.0
513,2019-05-29,0.037,54.0,0.047,38.0,0.048,55.0,0.043,35.0,485384.0,238542.0,425808.0,126458.0,0.0,0.0,0.0,0.0,26.5,28.7,24.5,3213.0,0.0
514,2019-05-30,0.037,51.0,0.051,37.0,0.049,49.0,0.046,36.0,486247.0,237105.0,425138.0,126005.0,0.0,0.0,0.0,0.0,24.3,36.4,23.3,2724.0,0.0
515,2019-05-31,0.045,23.0,0.054,14.0,0.055,22.0,0.052,15.0,521398.0,251201.0,433557.0,127283.0,0.0,0.0,0.0,0.0,23.3,37.6,22.4,3524.0,0.0
516,2019-06-01,0.042,40.0,0.051,26.0,0.052,39.0,0.045,25.0,464232.0,215357.0,294917.0,93461.0,0.0,0.0,0.0,0.0,23.7,44.3,23.4,5874.0,0.0
517,2019-06-02,0.044,45.0,0.054,29.0,0.058,43.0,0.053,28.0,342799.0,157034.0,203205.0,68745.0,0.0,0.0,0.0,0.0,27.5,30.0,25.6,5877.0,0.0
518,2019-06-03,0.042,45.0,0.051,32.0,0.052,41.0,0.051,33.0,469133.0,231171.0,413827.0,124375.0,0.0,0.0,0.0,0.0,29.5,33.6,27.9,3407.0,0.0
519,2019-06-04,0.027,32.0,0.036,23.0,0.034,30.0,0.028,25.0,480402.0,231990.0,421473.0,125698.0,0.0,0.0,0.0,0.0,29.0,35.1,27.6,3005.0,0.0
520,2019-06-05,0.032,70.0,0.033,39.0,0.038,66.0,0.033,40.0,513249.0,242549.0,435146.0,127976.0,0.0,0.0,0.0,0.0,29.3,47.9,29.1,3184.0,0.0
521,2019-06-06,0.028,73.0,0.023,46.0,0.032,70.0,0.028,49.0,345288.0,169530.0,228229.0,72017.0,7.5,0.0,0.0,0.0,25.1,58.5,26.0,2316.0,0.0
522,2019-06-07,0.05,13.0,0.043,8.0,0.061,13.0,0.048,9.0,456483.0,222048.0,380427.0,114376.0,35.3,0.0,0.0,0.0,24.6,54.7,25.2,2923.0,0.0
523,2019-06-08,0.042,29.0,0.045,19.0,0.05,25.0,0.047,18.0,428709.0,206021.0,275321.0,91015.0,0.0,0.0,0.0,0.0,27.3,44.8,26.9,5916.0,0.0
524,2019-06-09,0.045,52.0,0.049,26.0,0.058,44.0,0.049,28.0,308484.0,145526.0,190418.0,62876.0,2.5,0.0,0.0,0.0,26.3,52.8,26.7,3697.0,0.0
525,2019-06-10,0.025,11.0,0.029,5.0,0.034,10.0,0.03,5.0,460347.0,225984.0,401764.0,118712.0,9.5,0.0,0.0,0.0,21.9,53.1,22.4,2467.0,0.0
526,2019-06-11,0.031,13.0,0.039,7.0,0.043,11.0,0.036,7.0,472470.0,232475.0,414349.0,125797.0,0.0,0.0,0.0,0.0,25.9,37.5,24.9,3383.0,0.0
527,2019-06-12,0.022,32.0,0.031,21.0,0.027,36.0,0.034,20.0,478122.0,232522.0,419842.0,124957.0,0.0,0.0,0.0,0.0,26.4,50.0,26.5,2995.0,0.0
528,2019-06-13,0.028,34.0,0.043,22.0,0.041,32.0,0.04,22.0,479010.0,234332.0,418451.0,126138.0,0.0,0.0,0.0,0.0,28.4,39.5,27.5,2944.0,0.0
529,2019-06-14,0.029,38.0,0.046,25.0,0.044,39.0,0.041,26.0,502513.0,244668.0,421035.0,125298.0,0.0,0.0,0.0,0.0,28.2,36.7,27.0,3312.0,0.0
530,2019-06-15,0.035,36.0,0.047,25.0,0.05,37.0,0.046,26.0,449129.0,210353.0,283703.0,93767.0,2.1,0.0,0.0,0.0,27.4,44.0,26.9,4382.0,0.0
531,2019-06-16,0.033,21.0,0.045,10.0,0.048,17.0,0.043,11.0,317884.0,151449.0,202447.0,66168.0,0.0,0.0,0.0,0.0,27.1,42.6,26.5,6425.0,0.0
532,2019-06-17,0.031,27.0,0.035,17.0,0.037,27.0,0.035,18.0,464684.0,227982.0,406229.0,122793.0,0.0,0.0,0.0,0.0,26.1,43.4,25.7,3610.0,0.0
533,2019-06-18,0.024,31.0,0.029,23.0,0.034,37.0,0.024,22.0,459299.0,224536.0,409762.0,121730.0,13.8,0.0,0.0,0.0,24.5,65.7,25.9,1625.0,0.0
534,2019-06-19,0.037,28.0,0.046,23.0,0.05,40.0,0.044,26.0,468666.0,230180.0,415952.0,122523.0,0.2,0.0,0.0,0.0,25.3,60.4,26.3,2707.0,0.0
535,2019-06-20,0.036,28.0,0.045,19.0,0.05,38.0,0.044,19.0,490611.0,238470.0,422546.0,124965.0,0.0,0.0,0.0,0.0,27.5,52.3,27.8,3235.0,0.0
536,2019-06-21,0.028,25.0,0.034,21.0,0.039,38.0,0.036,19.0,511041.0,244350.0,426258.0,123700.0,0.2,0.0,0.0,0.0,26.1,58.3,26.9,2952.0,0.0
537,2019-06-22,0.032,8.0,0.038,7.0,0.047,12.0,0.039,7.0,458610.0,212186.0,307251.0,92410.0,0.0,0.0,0.0,0.0,30.4,30.3,28.3,5830.0,0.0
538,2019-06-23,0.031,11.0,0.045,7.0,0.049,12.0,0.043,8.0,342697.0,154479.0,206475.0,66331.0,0.0,0.0,0.0,0.0,30.9,31.6,28.9,5721.0,0.0
539,2019-06-24,0.032,19.0,0.045,18.0,0.044,24.0,0.023,17.0,466080.0,228265.0,397214.0,117777.0,0.0,0.0,0.0,0.0,30.7,34.4,29.1,3892.0,0.0
540,2019-06-25,0.038,30.0,0.053,25.0,0.054,39.0,0.038,24.0,470813.0,231975.0,406150.0,119367.0,0.0,0.0,0.0,0.0,32.7,29.0,30.3,3384.0,0.0
541,2019-06-26,0.033,31.0,0.044,28.0,0.05,36.0,0.047,30.0,465133.0,234126.0,406021.0,118729.0,0.0,0.0,0.0,0.0,29.1,44.0,28.6,2484.0,0.0
542,2019-06-27,0.032,28.0,0.034,17.0,0.043,28.0,0.034,20.0,458911.0,229489.0,401493.0,118364.0,1.4,0.0,0.0,0.0,31.1,47.9,30.9,2635.0,0.0
543,2019-06-28,0.026,32.0,0.025,36.0,0.033,55.0,0.025,36.0,492391.0,243697.0,414665.0,120227.0,0.0,0.0,0.0,0.0,28.8,54.8,29.3,2566.0,0.0
544,2019-06-29,0.023,21.0,0.026,20.0,0.035,29.0,0.027,18.0,401146.0,197578.0,276803.0,85704.0,1.5,0.0,0.0,0.0,27.7,48.6,27.7,3734.0,0.0
545,2019-06-30,0.03,34.0,0.038,29.0,0.045,41.0,0.034,32.0,320035.0,149252.0,203333.0,64540.0,0.0,0.0,0.0,0.0,28.5,51.1,28.7,4311.0,0.0
546,2019-07-01,0.041,33.0,0.051,29.0,0.051,45.0,0.043,35.0,453795.0,225783.0,391977.0,116182.0,0.0,0.0,0.0,0.0,28.8,41.6,28.1,3834.0,0.0
547,2019-07-02,0.042,29.0,0.049,25.0,0.05,41.0,0.044,26.0,460339.0,228629.0,405126.0,117593.0,0.0,0.0,0.0,0.0,29.5,43.0,28.9,3508.0,0.0
548,2019-07-03,0.028,33.0,0.039,28.0,0.029,51.0,0.034,28.0,461725.0,229469.0,408257.0,119170.0,0.0,0.0,0.0,0.0,27.4,52.0,27.7,3318.0,0.0
549,2019-07-04,0.025,33.0,0.034,25.0,0.029,44.0,0.035,24.0,469122.0,228785.0,406813.0,118762.0,0.0,0.0,0.0,0.0,32.8,31.2,30.7,3255.0,0.0
550,2019-07-05,0.038,32.0,0.048,27.0,0.041,38.0,0.054,26.0,497691.0,238624.0,415483.0,120596.0,0.0,0.0,0.0,0.0,34.9,31.9,32.7,2912.0,0.0
551,2019-07-06,0.039,24.0,0.049,27.0,0.055,31.0,0.049,26.0,427577.0,195109.0,271516.0,85524.0,0.0,0.0,0.0,0.0,35.9,25.9,32.8,3584.0,0.0
552,2019-07-07,0.038,13.0,0.045,13.0,0.05,16.0,0.045,13.0,319342.0,148505.0,195404.0,64224.0,0.0,0.0,0.0,0.0,32.4,28.8,30.0,4350.0,0.0
553,2019-07-08,0.03,7.0,0.038,6.0,0.042,12.0,0.037,8.0,452429.0,225293.0,388637.0,116417.0,0.0,0.0,0.0,0.0,31.0,32.8,29.2,3697.0,0.0
554,2019-07-09,0.029,8.0,0.035,6.0,0.04,14.0,0.032,6.0,465124.0,229634.0,404135.0,118671.0,0.0,0.0,0.0,0.0,29.8,35.7,28.4,3491.0,0.0
555,2019-07-10,0.024,8.0,0.028,6.0,0.033,13.0,0.027,6.0,456440.0,230894.0,405118.0,117752.0,8.5,0.0,0.0,0.0,27.3,42.8,26.8,1549.0,0.0
556,2019-07-11,0.017,7.0,0.019,4.0,0.02,14.0,0.007,3.0,455897.0,230839.0,400545.0,116318.0,2.9,0.0,0.0,0.0,25.8,62.5,27.0,1951.0,0.0
557,2019-07-12,0.021,18.0,0.025,11.0,0.012,12.0,0.007,12.0,502170.0,244536.0,415898.0,121331.0,0.0,0.0,0.0,0.0,28.5,50.9,28.7,3143.0,0.0
558,2019-07-13,0.033,35.0,0.023,19.0,0.033,38.0,0.012,28.0,421992.0,201360.0,270978.0,87725.0,0.0,0.0,0.0,0.0,29.2,50.9,29.4,4547.0,0.0
559,2019-07-14,0.043,46.0,0.029,30.0,0.051,61.0,0.016,36.0,323911.0,149866.0,197358.0,64698.0,0.0,0.0,0.0,0.0,31.5,41.3,30.6,4204.0,0.0
560,2019-07-15,0.024,35.0,0.026,31.0,0.035,54.0,0.007,29.0,437416.0,217173.0,382890.0,112997.0,7.7,0.0,0.0,0.0,27.2,62.6,28.4,1803.0,0.0
561,2019-07-16,0.03,32.0,0.033,27.0,0.033,39.0,0.025,26.0,454512.0,224503.0,396652.0,116755.0,6.3,0.0,0.0,0.0,28.5,61.3,29.6,2475.0,0.0
562,2019-07-17,0.032,56.0,0.038,57.0,0.041,84.0,0.034,54.0,460043.0,228014.0,400569.0,117667.0,0.7,0.0,0.0,0.0,29.1,56.9,29.8,2482.0,0.0
563,2019-07-18,0.048,62.0,0.058,64.0,0.067,82.0,0.02,66.0,461079.0,229807.0,398915.0,116998.0,0.0,0.0,0.0,0.0,31.6,46.8,31.3,2468.0,0.0
564,2019-07-19,0.027,29.0,0.035,31.0,0.049,59.0,0.032,46.0,495159.0,239843.0,413459.0,120249.0,0.0,0.0,0.0,0.0,34.9,39.4,33.7,2173.0,0.0
565,2019-07-20,0.01,10.0,0.012,5.0,0.015,8.0,0.015,4.0,410912.0,190646.0,262674.0,82750.0,1.1,0.0,0.0,0.0,31.8,52.4,32.0,2313.0,0.0
566,2019-07-21,0.017,17.0,0.02,14.0,0.021,17.0,0.011,7.0,298913.0,139946.0,188664.0,60554.0,6.2,0.0,0.0,0.0,27.0,79.7,29.5,2240.0,0.0
567,2019-07-22,0.036,43.0,0.034,45.0,0.043,51.0,0.042,43.0,448329.0,223109.0,387284.0,114980.0,0.1,0.0,0.0,0.0,31.0,56.0,31.6,2683.0,0.0
568,2019-07-23,0.015,28.0,0.02,23.0,0.011,30.0,0.018,23.0,445969.0,220159.0,391371.0,114381.0,0.0,0.0,0.0,0.0,32.9,52.2,33.1,2497.0,0.0
569,2019-07-24,0.009,23.0,0.013,15.0,0.013,18.0,0.013,13.0,442088.0,218859.0,388059.0,113303.0,1.0,0.0,0.0,0.0,27.0,82.5,29.7,1598.0,0.0
570,2019-07-25,0.012,23.0,0.015,22.0,0.01,22.0,0.016,23.0,440021.0,217163.0,383661.0,111855.0,9.7,0.0,0.0,0.0,26.9,94.3,30.5,901.0,0.0
571,2019-07-26,0.019,28.0,0.022,17.0,0.022,19.0,0.021,19.0,445747.0,209123.0,374786.0,109296.0,60.0,0.0,0.0,0.0,25.9,92.8,29.3,634.0,0.0
572,2019-07-27,0.033,19.0,0.031,16.0,0.021,13.0,0.017,15.0,377666.0,189657.0,253171.0,80479.0,0.6,0.0,0.0,0.0,33.2,53.9,33.6,2043.0,0.0
573,2019-07-28,0.02,14.0,0.022,10.0,0.024,8.0,0.0,13.0,272478.0,124972.0,165499.0,55188.0,25.6,0.0,0.0,0.0,28.2,77.7,30.6,990.0,0.0
574,2019-07-29,0.009,15.0,0.01,11.0,0.01,11.0,0.0,12.0,439481.0,220769.0,366888.0,109773.0,0.5,0.0,0.0,0.0,29.7,70.0,31.5,2147.0,0.0
575,2019-07-30,0.015,20.0,0.014,16.0,0.011,10.0,0.0,14.0,439172.0,216945.0,370549.0,110212.0,1.2,0.0,0.0,0.0,30.7,67.6,32.3,1905.0,0.0
576,2019-07-31,0.013,16.0,0.016,15.0,0.015,14.0,0.014,14.0,421484.0,203136.0,356564.0,103934.0,62.3,0.0,0.0,0.0,26.6,92.8,30.1,762.0,0.0
577,2019-08-01,0.014,15.0,0.011,9.0,0.017,12.0,0.016,10.0,441376.0,213181.0,358976.0,106487.0,26.9,0.0,0.0,0.0,30.0,72.3,32.0,1711.0,0.0
578,2019-08-02,0.02,20.0,0.017,15.0,0.018,18.0,0.005,14.0,462981.0,221076.0,360127.0,106376.0,0.0,0.0,0.0,0.0,33.0,57.4,33.7,1950.0,0.0
579,2019-08-03,0.034,22.0,0.036,17.0,0.037,17.0,0.007,17.0,360984.0,177215.0,232459.0,74635.0,3.0,0.0,0.0,0.0,35.2,53.0,35.5,1893.0,0.0
580,2019-08-04,0.045,29.0,0.044,26.0,0.048,25.0,0.0,25.0,283401.0,138130.0,178092.0,57394.0,8.6,0.0,0.0,0.0,34.3,52.7,34.5,2174.0,0.0
581,2019-08-05,0.032,38.0,0.02,35.0,0.039,33.0,0.0,38.0,422866.0,200454.0,351178.0,105196.0,0.0,0.0,0.0,0.0,35.8,48.3,35.5,1706.0,0.0
582,2019-08-06,0.027,28.0,0.019,26.0,0.035,20.0,0.026,24.0,430997.0,206169.0,359850.0,107356.0,0.0,0.0,0.0,0.0,36.4,39.9,35.2,1672.0,0.0
583,2019-08-07,0.007,25.0,0.013,11.0,0.011,27.0,0.008,20.0,429493.0,207910.0,365205.0,107789.0,8.0,0.0,0.0,0.0,30.3,65.5,31.7,1508.0,0.0
584,2019-08-08,0.02,38.0,0.025,36.0,0.022,40.0,0.023,36.0,444822.0,215355.0,373051.0,110988.0,0.0,0.0,0.0,0.0,32.6,58.1,33.4,1871.0,0.0
585,2019-08-09,0.02,28.0,0.018,24.0,0.019,28.0,0.019,24.0,477505.0,225410.0,380719.0,113527.0,0.0,0.0,0.0,0.0,34.4,54.6,34.9,1871.0,0.0
586,2019-08-10,0.029,24.0,0.028,19.0,0.033,21.0,0.029,21.0,380142.0,183547.0,248171.0,80696.0,0.0,0.0,0.0,0.0,36.5,43.8,35.8,2107.0,0.0
587,2019-08-11,0.025,17.0,0.022,13.0,0.028,16.0,0.026,14.0,295443.0,141209.0,179221.0,60078.0,6.7,0.0,0.0,0.0,35.6,37.6,34.1,1782.0,0.0
588,2019-08-12,0.012,16.0,0.014,13.0,0.012,16.0,0.014,14.0,413004.0,201289.0,356112.0,106458.0,56.2,0.0,0.0,0.0,28.5,89.5,31.8,725.0,0.0
589,2019-08-13,0.027,25.0,0.023,11.0,0.025,22.0,0.011,18.0,440914.0,218138.0,379752.0,112358.0,6.4,0.0,0.0,0.0,35.3,47.5,35.0,1528.0,0.0
590,2019-08-14,0.02,17.0,0.018,13.0,0.013,23.0,0.02,13.0,464159.0,220883.0,387147.0,113253.0,0.0,0.0,0.0,0.0,35.7,45.5,35.2,1536.0,0.0
591,2019-08-15,0.011,9.0,0.012,6.0,0.013,10.0,0.011,6.0,289710.0,149619.0,200564.0,63260.0,16.2,0.0,0.0,0.0,28.6,62.1,29.7,1266.0,0.0
592,2019-08-16,0.027,24.0,0.026,15.0,0.024,18.0,0.023,15.0,443095.0,220829.0,358194.0,107270.0,0.1,0.0,0.0,0.0,29.5,64.0,30.8,2415.0,0.0
593,2019-08-17,0.059,40.0,0.06,28.0,0.061,35.0,0.056,26.0,380172.0,190999.0,245385.0,80201.0,0.0,0.0,0.0,0.0,28.4,63.9,29.7,3828.0,0.0
594,2019-08-18,0.052,32.0,0.054,20.0,0.056,23.0,0.041,16.0,313842.0,147158.0,188771.0,62035.0,0.0,0.0,0.0,0.0,30.6,45.5,30.2,4425.0,0.0
595,2019-08-19,0.04,29.0,0.019,19.0,0.046,28.0,0.041,21.0,444984.0,222476.0,376820.0,112528.0,0.0,0.0,0.0,0.0,30.8,46.7,30.5,3032.0,0.0
596,2019-08-20,0.043,33.0,0.041,28.0,0.05,27.0,0.042,24.0,453753.0,225914.0,387139.0,116230.0,0.0,0.0,0.0,0.0,32.6,48.3,32.4,2777.0,0.0
597,2019-08-21,0.032,40.0,0.033,32.0,0.034,33.0,0.031,27.0,449618.0,228353.0,396191.0,115275.0,1.3,0.0,0.0,0.0,30.3,57.2,31.0,1767.0,0.0
598,2019-08-22,0.04,44.0,0.038,37.0,0.036,44.0,0.041,34.0,460543.0,227257.0,389454.0,115739.0,0.0,0.0,0.0,0.0,31.3,45.3,30.8,2650.0,0.0
599,2019-08-23,0.042,38.0,0.043,28.0,0.043,37.0,0.041,27.0,495126.0,243387.0,404566.0,118578.0,0.0,0.0,0.0,0.0,30.3,36.1,28.9,3316.0,0.0
600,2019-08-24,0.023,28.0,0.025,13.0,0.029,25.0,0.024,18.0,436269.0,206879.0,280161.0,87790.0,0.0,0.0,0.0,0.0,27.2,59.0,28.1,5286.0,0.0
601,2019-08-25,0.034,27.0,0.034,17.0,0.039,22.0,0.034,17.0,324366.0,151467.0,191047.0,64406.0,0.0,0.0,0.0,0.0,29.9,48.8,29.8,5437.0,0.0
602,2019-08-26,0.035,33.0,0.035,25.0,0.02,23.0,0.033,22.0,450356.0,229184.0,383536.0,119876.0,0.0,0.0,0.0,0.0,32.1,38.9,30.9,3338.0,0.0
603,2019-08-27,0.036,30.0,0.04,24.0,0.039,27.0,0.026,24.0,448249.0,231156.0,390400.0,119666.0,20.0,0.0,0.0,0.0,29.3,51.7,29.5,3214.0,0.0
604,2019-08-28,0.035,38.0,0.045,24.0,0.041,35.0,0.031,29.0,462322.0,235214.0,398488.0,120715.0,0.0,0.0,0.0,0.0,29.7,49.0,29.7,3217.0,0.0
605,2019-08-29,0.033,34.0,0.034,23.0,0.037,29.0,0.036,24.0,443782.0,224520.0,385851.0,117535.0,36.9,0.0,0.0,0.0,26.2,64.4,27.5,2148.0,0.0
606,2019-08-30,0.029,22.0,0.027,17.0,0.017,22.0,0.029,15.0,498834.0,249096.0,416119.0,122377.0,0.2,0.0,0.0,0.0,27.0,47.4,26.9,3698.0,0.0
607,2019-08-31,0.031,24.0,0.035,13.0,0.032,24.0,0.033,13.0,448141.0,211498.0,280123.0,89425.0,0.0,0.0,0.0,0.0,28.9,41.6,28.2,6127.0,0.0
608,2019-09-01,0.029,25.0,0.029,18.0,0.034,21.0,0.03,16.0,335628.0,156321.0,198901.0,64779.0,0.0,0.0,0.0,0.0,27.5,51.1,27.7,6256.0,0.0
609,2019-09-02,0.025,29.0,0.026,26.0,0.008,26.0,0.028,23.0,470840.0,238436.0,407894.0,121497.0,0.0,0.0,0.0,0.0,29.6,40.5,28.7,3512.0,0.0
610,2019-09-03,0.021,23.0,0.019,17.0,0.024,24.0,0.023,17.0,470793.0,246252.0,420194.0,124541.0,0.0,0.0,0.0,0.0,27.8,58.2,28.6,2029.0,0.0
611,2019-09-04,0.017,11.0,0.015,5.0,0.023,12.0,0.017,5.0,457349.0,225002.0,414697.0,120694.0,22.7,0.0,0.0,0.0,25.5,82.5,28.2,770.0,0.0
612,2019-09-05,0.007,11.0,0.006,6.0,0.008,11.0,0.008,4.0,456268.0,229252.0,411682.0,119810.0,36.4,0.0,0.0,0.0,27.5,70.0,29.3,772.0,0.0
613,2019-09-06,0.01,16.0,0.009,11.0,0.012,17.0,0.01,11.0,497638.0,254802.0,426136.0,123389.0,2.4,0.0,0.0,0.0,29.1,66.8,30.6,675.0,0.0
614,2019-09-07,0.02,18.0,0.016,10.0,0.021,14.0,0.018,8.0,275549.0,147004.0,198996.0,66853.0,2.8,0.0,0.0,0.0,29.5,59.0,30.4,424.0,0.0
615,2019-09-08,0.034,38.0,0.034,30.0,0.037,38.0,0.031,31.0,309434.0,166483.0,195209.0,63721.0,0.0,0.0,0.0,0.0,27.2,68.0,28.8,3148.0,0.0
616,2019-09-09,0.016,40.0,0.015,31.0,0.027,39.0,0.018,32.0,467622.0,253165.0,416033.0,123470.0,0.0,0.0,0.0,0.0,28.0,64.2,29.3,1701.0,0.0
617,2019-09-10,0.02,15.0,0.015,10.0,0.03,18.0,0.019,11.0,461606.0,238664.0,421408.0,121372.0,63.2,0.0,0.0,0.0,26.5,79.6,29.0,792.0,0.0
618,2019-09-11,0.036,6.0,0.034,5.0,0.049,8.0,0.034,4.0,510547.0,258353.0,407652.0,121465.0,7.6,0.0,0.0,0.0,28.6,56.8,29.3,2649.0,0.0
619,2019-09-12,0.021,13.0,0.022,10.0,0.028,10.0,0.024,6.0,244034.0,126686.0,139164.0,50267.0,3.9,0.0,0.0,0.0,22.9,63.7,24.1,1838.0,0.0
620,2019-09-13,0.024,15.0,0.027,10.0,0.032,14.0,0.027,8.0,218875.0,95110.0,122102.0,48944.0,0.1,0.0,0.0,0.0,29.0,40.8,28.2,5360.0,0.0
621,2019-09-14,0.016,22.0,0.016,15.0,0.021,20.0,0.019,14.0,277282.0,123833.0,154480.0,54843.0,0.3,0.0,0.0,0.0,23.0,93.4,26.4,3156.0,0.0
622,2019-09-15,0.028,16.0,0.023,16.0,0.022,19.0,0.025,9.0,311976.0,136225.0,176599.0,60401.0,0.0,0.0,0.0,0.0,29.9,47.3,29.7,5576.0,0.0
623,2019-09-16,0.025,13.0,0.022,9.0,0.026,15.0,0.021,8.0,463765.0,220180.0,396723.0,120119.0,0.0,0.0,0.0,0.0,30.4,36.5,29.0,3331.0,0.0
624,2019-09-17,0.034,21.0,0.032,14.0,0.041,22.0,0.033,13.0,477860.0,229696.0,421168.0,124914.0,0.0,0.0,0.0,0.0,28.8,33.3,27.2,3247.0,0.0
625,2019-09-18,0.029,38.0,0.03,27.0,0.027,38.0,0.032,25.0,483037.0,233369.0,424187.0,125177.0,0.0,0.0,0.0,0.0,24.7,45.4,24.5,3392.0,0.0
626,2019-09-19,0.026,33.0,0.029,23.0,0.028,34.0,0.027,22.0,489048.0,234609.0,429195.0,124257.0,0.0,0.0,0.0,0.0,25.9,41.7,25.3,3216.0,0.0
627,2019-09-20,0.015,24.0,0.016,24.0,0.016,27.0,0.016,19.0,525108.0,246692.0,436565.0,125631.0,0.0,0.0,0.0,0.0,24.2,41.8,23.7,3419.0,0.0
628,2019-09-21,0.02,16.0,0.0,0.0,0.019,14.0,0.0,0.0,456531.0,211771.0,304397.0,92595.0,0.0,0.0,0.0,0.0,22.0,55.3,22.7,4627.0,0.0
629,2019-09-22,0.037,6.0,0.0,0.0,0.043,6.0,0.0,0.0,290644.0,136829.0,181396.0,60086.0,0.4,0.0,0.0,0.0,18.9,72.5,20.8,1806.0,0.0
